task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
79	f2/245348	2518629	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB2)	COMPLETED	0	2023-10-09 18:54:17.604	19.6s	18s	138.5%	14.9 MB	228.7 MB	849.7 MB	116.6 KB
94	0b/68dbf4	2518720	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB1)	COMPLETED	0	2023-10-09 18:54:17.618	20s	18s	139.5%	14.7 MB	228.8 MB	871.1 MB	117.3 KB
86	3a/dd3cc2	2520912	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA1)	COMPLETED	0	2023-10-09 18:54:19.416	21.8s	18s	140.3%	14.7 MB	228.8 MB	947.9 MB	117.5 KB
83	73/9264c1	2518839	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KB1)	COMPLETED	0	2023-10-09 18:54:17.629	24.8s	21s	140.2%	14.7 MB	228.7 MB	1.1 GB	118.1 KB
89	20/e92b9e	2518820	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB2)	COMPLETED	0	2023-10-09 18:54:17.628	25.9s	23s	140.1%	14.7 MB	228.7 MB	1.1 GB	118.8 KB
104	0d/ca1f42	2531919	NFCORE_METATDENOVO:METATDENOVO:KOFAMSCAN:SUM_KOFAMSCAN (megahit.prodigal)	COMPLETED	0	2023-10-09 18:54:28.837	16.3s	15s	111.8%	821.7 MB	4.9 GB	75.9 MB	208.9 MB
103	ac/bf10a4	2531916	NFCORE_METATDENOVO:METATDENOVO:EGGNOG:EGGNOG_SUM (megahit.prodigal)	COMPLETED	0	2023-10-09 18:54:28.833	17.1s	16s	108.2%	668.3 MB	4.6 GB	47 MB	97.2 MB
96	8b/bfc1e5	2520878	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA2)	COMPLETED	0	2023-10-09 18:54:19.405	27.3s	25s	141.3%	14.3 MB	228.8 MB	1.2 GB	126.8 KB
106	c6/b66005	2541380	NFCORE_METATDENOVO:METATDENOVO:MERGE_TABLES (megahit.prodigal)	COMPLETED	0	2023-10-09 18:54:45.938	1.7s	1s	268.1%	3.1 MB	5.4 MB	13.2 MB	3.5 KB
107	97/c07bca	2541773	NFCORE_METATDENOVO:METATDENOVO:COLLECT_STATS (megahit.prodigal)	COMPLETED	0	2023-10-09 18:54:47.671	3.6s	2s	179.3%	233.7 MB	4.6 GB	42.1 MB	57.1 MB
108	3a/5b22fa	2542360	NFCORE_METATDENOVO:METATDENOVO:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	0	2023-10-09 18:54:51.451	863ms	144ms	48.7%	4 KB	6.1 MB	994.9 KB	8.3 KB
109	e0/3555f9	2542554	NFCORE_METATDENOVO:METATDENOVO:MULTIQC	COMPLETED	0	2023-10-09 18:54:52.327	23.6s	22.2s	161.4%	628.2 MB	3.9 GB	1004.5 MB	171.6 MB
