task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	0f/85fdb2	2111752	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KA1)	COMPLETED	0	2025-02-25 00:53:09.290	46.1s	44.7s	7.9%	5.2 MB	7.9 MB	3.2 GB	3.2 GB
9	94/fec6ae	2111839	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NB1)	COMPLETED	0	2025-02-25 00:53:09.319	1m 34s	1m 33s	4.9%	5.3 MB	7.9 MB	3.8 GB	3.8 GB
8	0a/ae4eae	2111764	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NA2)	COMPLETED	0	2025-02-25 00:53:09.300	1m 37s	1m 36s	6.0%	5.1 MB	7.9 MB	4.8 GB	4.8 GB
4	6d/282816	2111895	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KA2)	COMPLETED	0	2025-02-25 00:53:09.334	1m 42s	1m 41s	6.1%	5.2 MB	7.9 MB	5 GB	5 GB
6	cb/7414fd	2111924	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KB2)	COMPLETED	0	2025-02-25 00:53:09.342	2m 18s	2m 17s	6.4%	5.2 MB	7.9 MB	6.6 GB	6.6 GB
7	d5/49facb	2111814	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NA1)	COMPLETED	0	2025-02-25 00:53:09.312	2m 29s	2m 28s	6.6%	5.2 MB	7.9 MB	7.1 GB	7.1 GB
12	5a/c8a60b	2119872	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KA1)	COMPLETED	0	2025-02-25 00:53:55.465	1m 51s	1m 50s	198.2%	656.2 MB	4.4 GB	3.2 GB	4 MB
10	c8/30907d	2111788	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NB2)	COMPLETED	0	2025-02-25 00:53:09.306	2m 38s	2m 37s	6.9%	5.2 MB	7.9 MB	7.7 GB	7.7 GB
5	5f/783ece	2111870	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KB1)	COMPLETED	0	2025-02-25 00:53:09.326	2m 40s	2m 39s	7.0%	5.2 MB	7.9 MB	7.9 GB	7.9 GB
14	39/fe8924	2129859	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NB1)	COMPLETED	0	2025-02-25 00:54:43.476	2m 22s	2m 22s	195.5%	621.8 MB	4.4 GB	3.8 GB	4 MB
15	ba/e4fda1	2136668	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NA2)	COMPLETED	0	2025-02-25 00:55:27.177	2m 46s	2m 45s	195.7%	780.7 MB	4.4 GB	4.8 GB	4.7 MB
17	c1/99bcd0	2139456	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KA2)	COMPLETED	0	2025-02-25 00:55:46.664	2m 49s	2m 48s	196.7%	720.8 MB	4.5 GB	5 GB	4 MB
20	13/6e0b81	2140367	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KB2)	COMPLETED	0	2025-02-25 00:55:49.548	3m 30s	3m 29s	196.4%	752.8 MB	4.4 GB	6.6 GB	4.1 MB
11	28/973d14	2119805	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KA1)	COMPLETED	0	2025-02-25 00:53:55.384	5m 54s	5m 53s	664.4%	446.8 MB	3.8 GB	62.5 GB	59.2 GB
22	7a/f4d120	2147434	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NA1)	COMPLETED	0	2025-02-25 00:57:05.726	3m 34s	3m 33s	197.5%	755.3 MB	4.5 GB	7.1 GB	4.1 MB
24	06/6a61d1	2152667	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NB2)	COMPLETED	0	2025-02-25 00:58:13.202	4m 17s	4m 17s	195.6%	775.2 MB	4.5 GB	7.7 GB	4.1 MB
27	69/203c60	2168036	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KA1)	COMPLETED	0	2025-02-25 01:00:39.732	2m 12s	2m 11s	652.4%	15.5 GB	42.6 GB	4.9 GB	1.6 GB
26	31/c968c8	2155007	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KB1)	COMPLETED	0	2025-02-25 00:58:35.841	4m 26s	4m 25s	197.9%	694.7 MB	4.4 GB	7.9 GB	4.1 MB
28	65/ecdf1c	2181307	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KA1)	COMPLETED	0	2025-02-25 01:02:53.131	2m 10s	2m 9s	107.4%	6.4 MB	14.2 MB	1.6 GB	1.6 GB
13	ab/715f30	2160405	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NB1)	COMPLETED	0	2025-02-25 00:59:49.759	6m 38s	6m 38s	714.5%	450.8 MB	3.8 GB	74.1 GB	70.2 GB
29	86/251ed5	2190672	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NB1)	COMPLETED	0	2025-02-25 01:06:28.991	2m 13s	2m 12s	725.6%	18.8 GB	42.7 GB	7.1 GB	3.9 GB
16	59/e04bf6	2190471	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NA2)	COMPLETED	0	2025-02-25 01:06:27.983	5m 12s	5m 11s	733.8%	454.9 MB	3.7 GB	86 GB	81.2 GB
31	f3/066a18	2212797	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NA2)	COMPLETED	0	2025-02-25 01:11:40.707	2m 11s	2m 11s	696.9%	16.9 GB	42.6 GB	9 GB	7 GB
30	77/00e0b5	2203947	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NB1)	COMPLETED	0	2025-02-25 01:08:43.141	5m 29s	5m 29s	106.0%	6.3 MB	14.2 MB	3.9 GB	3.9 GB
32	5b/679047	2229177	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NA2)	COMPLETED	0	2025-02-25 01:13:52.676	4m 53s	4m 53s	111.8%	6.4 MB	14.2 MB	7 GB	6.8 GB
18	f2/f8a7af	2212517	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KA2)	COMPLETED	0	2025-02-25 01:11:39.700	8m 10s	8m 10s	723.6%	453.7 MB	3.8 GB	97 GB	92 GB
33	21/3f4cc1	2247260	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KA2)	COMPLETED	0	2025-02-25 01:19:51.105	2m 10s	2m 10s	690.0%	27.5 GB	42.9 GB	7 GB	2.4 GB
34	89/0ac340	2261568	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KA2)	COMPLETED	0	2025-02-25 01:22:02.358	3m 19s	3m 18s	105.7%	6.4 MB	14.2 MB	2.4 GB	2.4 GB
19	75/7af974	2247062	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB2)	COMPLETED	0	2025-02-25 01:19:50.098	10m 53s	10m 53s	741.1%	468 MB	3.8 GB	129.3 GB	122.6 GB
35	07/57f695	2283647	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KB2)	COMPLETED	0	2025-02-25 01:30:44.506	2m 27s	2m 27s	684.6%	27.4 GB	42.7 GB	9.7 GB	3.7 GB
36	3b/3ae9e9	2299375	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KB2)	COMPLETED	0	2025-02-25 01:33:12.899	4m 57s	4m 56s	106.6%	6.2 MB	14.2 MB	3.7 GB	3.7 GB
21	80/0106f6	2283439	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NA1)	COMPLETED	0	2025-02-25 01:30:43.500	11m 40s	11m 40s	743.4%	510.6 MB	3.8 GB	138.5 GB	131.3 GB
37	ce/d06445	2322926	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NA1)	COMPLETED	0	2025-02-25 01:42:24.717	2m 30s	2m 29s	685.6%	27.5 GB	42.7 GB	10.4 GB	4.2 GB
38	5d/4d26d5	2339134	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NA1)	COMPLETED	0	2025-02-25 01:44:55.972	5m 41s	5m 41s	106.2%	6.3 MB	14.2 MB	4.2 GB	4.2 GB
23	1b/cc86cb	2322723	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NB2)	COMPLETED	0	2025-02-25 01:42:23.709	12m 57s	12m 56s	741.8%	455.1 MB	3.8 GB	151.7 GB	143.9 GB
39	bf/5198a1	2364537	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NB2)	COMPLETED	0	2025-02-25 01:55:20.686	2m 38s	2m 37s	697.2%	27.5 GB	42.7 GB	11.9 GB	5.3 GB
40	5f/50668e	2381409	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NB2)	COMPLETED	0	2025-02-25 01:57:59.051	7m 4s	7m 3s	106.5%	6.2 MB	14.2 MB	5.3 GB	5.2 GB
25	e2/a5f5a0	2364525	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB1)	COMPLETED	0	2025-02-25 01:55:20.677	13m 8s	13m 7s	736.0%	452.7 MB	3.8 GB	154.9 GB	146.9 GB
41	42/27cf54	2407723	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KB1)	COMPLETED	0	2025-02-25 02:08:28.912	1m 58s	1m 58s	738.7%	27.5 GB	42.7 GB	11.7 GB	4.9 GB
42	07/bc44a5	2411026	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KB1)	COMPLETED	0	2025-02-25 02:10:27.366	6m 1s	6m 1s	108.6%	6.3 MB	14.2 MB	4.9 GB	4.9 GB
43	7d/0554d0	2417636	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBNORM (all_samples)	COMPLETED	0	2025-02-25 02:16:28.809	16m 42s	16m 41s	1758.1%	19.9 GB	28.2 GB	145.4 GB	118.1 GB
44	d2/2fa961	2433980	NFCORE_METATDENOVO:METATDENOVO:MEGAHIT_INTERLEAVED (megahit_assembly)	COMPLETED	0	2025-02-25 02:33:11.269	8m 20s	8m 19s	1505.7%	1.9 GB	2.8 GB	21.2 GB	9.6 GB
45	2a/907b29	2444256	NFCORE_METATDENOVO:METATDENOVO:UNPIGZ_CONTIGS (megahit_assembly.contigs.fa.gz)	COMPLETED	0	2025-02-25 02:41:30.864	2.3s	0ms	77.7%	2.9 MB	22.1 MB	12.6 MB	42.3 MB
46	21/2de02c	2444499	NFCORE_METATDENOVO:METATDENOVO:BBMAP_INDEX (megahit_assembly.contigs.fa.gz)	COMPLETED	0	2025-02-25 02:41:33.215	7.6s	7s	272.3%	1.1 GB	125.8 GB	16.5 MB	202.7 MB
47	a8/d38cdf	2445257	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (megahit_assembly.contigs.1)	COMPLETED	0	2025-02-25 02:41:40.887	2m 23s	2m 22s	1098.9%	2.4 GB	34.7 GB	222.5 GB	363.8 MB
48	a1/8a8a6b	2472030	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (megahit_assembly.contigs.2)	COMPLETED	0	2025-02-25 02:44:03.458	2m 21s	2m 20s	1106.5%	2.4 GB	34.7 GB	219.1 GB	358.5 MB
