task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
84	fd/bd4ce5	2148595	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KB1)	COMPLETED	0	2025-02-28 19:03:46.074	4.9s	4s	492.8%	151.5 MB	770.3 MB	1.1 GB	2.5 MB
91	e6/37de61	2149735	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KA1)	COMPLETED	0	2025-02-28 19:03:48.199	3.3s	3s	107.2%	12.8 MB	219.3 MB	370.8 MB	5.4 KB
94	7d/1711bc	2150767	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (KA1)	COMPLETED	0	2025-02-28 19:03:51.548	742ms	0ms	81.8%	32 MB	37.1 MB	5.4 MB	1.8 MB
88	86/904090	2150383	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KB2)	COMPLETED	0	2025-02-28 19:03:50.945	3.9s	3s	508.9%	151.3 MB	770.3 MB	933.2 MB	2.6 MB
92	dc/d3d5ae	2148503	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KA1)	COMPLETED	0	2025-02-28 19:03:45.890	9.5s	8s	113.0%	14.2 MB	227.2 MB	370.8 MB	112.4 KB
86	40/424639	2151776	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KA2)	COMPLETED	0	2025-02-28 19:03:54.835	3s	2s	463.8%	151.3 MB	770.3 MB	627.4 MB	2.5 MB
108	54/b18969	2151139	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KB2)	COMPLETED	0	2025-02-28 19:03:52.296	6.1s	6s	112.3%	12.8 MB	219.3 MB	847.8 MB	5.4 KB
85	2b/fb81d9	2152701	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NA1)	COMPLETED	0	2025-02-28 19:03:57.873	3.3s	2s	511.5%	151.4 MB	770.3 MB	1 GB	2.6 MB
110	11/692c3b	2151969	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NA2)	COMPLETED	0	2025-02-28 19:03:55.351	7.4s	7s	128.7%	12.8 MB	219.3 MB	1.2 GB	5.4 KB
83	b5/7f46e8	2153559	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NB1)	COMPLETED	0	2025-02-28 19:04:01.160	3.1s	2s	508.8%	151.1 MB	834.3 MB	947.4 MB	2.6 MB
95	8d/1a6871	2148674	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB1)	COMPLETED	0	2025-02-28 19:03:46.192	18.2s	18s	121.0%	14.7 MB	227 MB	861.9 MB	115.9 KB
82	4a/b9707c	2154511	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KA1)	COMPLETED	0	2025-02-28 19:04:04.281	2s	1s	424.7%	151.3 MB	770.3 MB	456.2 MB	2.5 MB
