task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
45	c4/b66265	1678127	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (NB1)	CACHED	0	2023-10-07 02:45:26.895	5m 59s	5m 58s	630.0%	24.1 GB	42.7 GB	7.8 GB	7.2 GB
41	43/b4664c	1708834	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (KB1)	CACHED	0	2023-10-07 02:59:15.953	7m 34s	7m 33s	628.4%	24.1 GB	42.9 GB	9.6 GB	8.9 GB
48	2c/bee4ef	1645415	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (NB2)	CACHED	0	2023-10-07 02:29:39.976	5m 47s	5m 46s	647.3%	24.1 GB	42.8 GB	10.2 GB	9.5 GB
43	fb/12a7e7	1633850	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (KB2)	CACHED	0	2023-10-07 02:24:21.470	5m 19s	5m 17s	634.7%	24 GB	42.8 GB	7.4 GB	6.7 GB
47	e2/6c7c79	1657989	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (NA2)	CACHED	0	2023-10-07 02:35:27.096	10m	9m 59s	630.8%	24.1 GB	42.8 GB	13.2 GB	12.5 GB
52	bc/51291c	1745508	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KA2)	CACHED	0	2023-10-07 03:14:45.136	16.2s	15s	292.1%	2.4 GB	6 GB	715.6 MB	546 MB
50	f7/47a5d5	1741380	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KA1)	CACHED	0	2023-10-07 03:13:39.611	12.7s	12s	269.5%	1.7 GB	5.9 GB	488 MB	373.3 MB
49	f6/d70ff6	1742719	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (NA1)	CACHED	0	2023-10-07 03:13:52.337	24.2s	23s	334.1%	4.2 GB	6.3 GB	1.2 GB	941.9 MB
53	8a/b9dff1	1739795	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (NB1)	CACHED	0	2023-10-07 03:13:15.389	24.2s	23s	320.5%	3.9 GB	6.2 GB	1.1 GB	873.3 MB
56	35/5acac0	1735498	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (KB2)	CACHED	0	2023-10-07 03:11:33.200	19.9s	19s	342.0%	3.7 GB	6.2 GB	1 GB	826.6 MB
