task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	26/7270cf	4156996	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KA1)	COMPLETED	0	2025-03-03 02:59:57.746	1m 5s	1m 3s	5.9%	5.2 MB	7.9 MB	3.2 GB	3.2 GB
9	8b/623f0e	4156957	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NB1)	COMPLETED	0	2025-03-03 02:59:57.739	1m 32s	1m 31s	5.2%	5.1 MB	7.9 MB	3.8 GB	3.8 GB
8	7e/6eeeb2	4157034	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NA2)	COMPLETED	0	2025-03-03 02:59:57.754	1m 45s	1m 44s	6.0%	5.3 MB	7.9 MB	4.8 GB	4.8 GB
4	09/9de96b	4156886	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KA2)	COMPLETED	0	2025-03-03 02:59:57.725	1m 53s	1m 52s	5.8%	5.1 MB	7.9 MB	5 GB	5 GB
6	17/ed3add	4156869	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KB2)	COMPLETED	0	2025-03-03 02:59:57.720	2m 34s	2m 32s	5.9%	4.9 MB	7.9 MB	6.6 GB	6.6 GB
7	8f/356ee8	4156904	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NA1)	COMPLETED	0	2025-03-03 02:59:57.729	2m 36s	2m 35s	6.4%	5.2 MB	7.9 MB	7.1 GB	7.1 GB
10	82/925369	4156928	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (NB2)	COMPLETED	0	2025-03-03 02:59:57.733	2m 48s	2m 46s	6.6%	5.1 MB	7.9 MB	7.7 GB	7.7 GB
5	ff/a53850	4156858	NFCORE_METATDENOVO:METATDENOVO:CAT_FASTQ (KB1)	COMPLETED	0	2025-03-03 02:59:57.712	2m 49s	2m 48s	6.7%	5.3 MB	7.9 MB	7.9 GB	7.9 GB
11	f0/64e763	4166586	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KA1)	COMPLETED	0	2025-03-03 03:01:02.463	1m 51s	1m 50s	198.2%	637.4 MB	4.4 GB	3.2 GB	4 MB
14	ed/d6447b	4173217	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NB1)	COMPLETED	0	2025-03-03 03:01:29.725	2m 31s	2m 30s	181.6%	606.9 MB	4.4 GB	3.8 GB	4 MB
16	48/9eee21	4182731	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NA2)	COMPLETED	0	2025-03-03 03:02:31.370	2m 49s	2m 49s	192.3%	715.8 MB	4.4 GB	4.8 GB	4.7 MB
17	20/6fa74d	4185274	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KA2)	COMPLETED	0	2025-03-03 03:02:47.039	2m 54s	2m 53s	190.5%	648.9 MB	4.5 GB	5 GB	4 MB
19	bd/8f9b9c	4186409	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KB2)	COMPLETED	0	2025-03-03 03:02:53.728	3m 40s	3m 39s	189.6%	714.4 MB	4.5 GB	6.6 GB	4.1 MB
12	df/b2cbde	4166576	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KA1)	COMPLETED	0	2025-03-03 03:01:02.457	5m 52s	5m 51s	669.1%	455.8 MB	3.8 GB	62.5 GB	59.2 GB
22	7c/742b47	4192946	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NA1)	COMPLETED	0	2025-03-03 03:04:00.787	3m 42s	3m 41s	195.1%	703.8 MB	4.4 GB	7.1 GB	4.1 MB
24	a2/f8fb0d	5507	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (NB2)	COMPLETED	0	2025-03-03 03:05:20.452	4m 15s	4m 15s	197.0%	702.9 MB	4.5 GB	7.7 GB	4.1 MB
27	56/a3125e	21085	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KA1)	COMPLETED	0	2025-03-03 03:07:42.979	2m 13s	2m 12s	652.2%	15.7 GB	42.9 GB	4.9 GB	1.6 GB
25	02/546aea	8119	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:FASTQC (KB1)	COMPLETED	0	2025-03-03 03:05:41.102	4m 28s	4m 27s	197.2%	622.2 MB	4.5 GB	7.9 GB	4.1 MB
28	bf/232413	34844	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KA1)	COMPLETED	0	2025-03-03 03:09:56.716	2m 8s	2m 7s	107.1%	6.4 MB	14.2 MB	1.6 GB	1.6 GB
13	06/3cb3df	13838	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NB1)	COMPLETED	0	2025-03-03 03:06:54.335	6m 38s	6m 38s	715.2%	450.5 MB	3.8 GB	74.1 GB	70.2 GB
29	73/65445f	44204	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NB1)	COMPLETED	0	2025-03-03 03:13:33.646	2m 17s	2m 17s	714.4%	20 GB	42.7 GB	7.1 GB	3.9 GB
15	a0/7d8b6a	44005	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NA2)	COMPLETED	0	2025-03-03 03:13:32.639	5m 13s	5m 12s	730.2%	508.5 MB	3.8 GB	86 GB	81.2 GB
31	cb/bee74d	66428	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NA2)	COMPLETED	0	2025-03-03 03:18:46.519	2m 12s	2m 12s	673.3%	16.3 GB	42.6 GB	9 GB	7 GB
30	97/5a5e0a	57762	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NB1)	COMPLETED	0	2025-03-03 03:15:51.955	5m 28s	5m 27s	105.9%	6.3 MB	14.2 MB	3.9 GB	3.9 GB
32	d3/81c34c	83148	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NA2)	COMPLETED	0	2025-03-03 03:20:59.706	4m 52s	4m 51s	111.9%	6.3 MB	14.2 MB	7 GB	6.8 GB
18	d7/d2fd47	66225	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KA2)	COMPLETED	0	2025-03-03 03:18:45.513	8m 10s	8m 9s	724.7%	456.1 MB	3.9 GB	97 GB	92 GB
33	a0/714939	101033	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KA2)	COMPLETED	0	2025-03-03 03:26:56.175	2m 11s	2m 11s	685.0%	27.4 GB	42.9 GB	7 GB	2.4 GB
34	cb/269a47	115336	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KA2)	COMPLETED	0	2025-03-03 03:29:08.462	3m 19s	3m 19s	105.7%	6.2 MB	14.2 MB	2.4 GB	2.4 GB
20	dc/66e268	100832	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB2)	COMPLETED	0	2025-03-03 03:26:55.168	10m 58s	10m 58s	736.7%	458 MB	3.8 GB	129.3 GB	122.6 GB
35	51/9dcb42	137373	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KB2)	COMPLETED	0	2025-03-03 03:37:54.585	2m 27s	2m 27s	684.2%	27.5 GB	42.7 GB	9.7 GB	3.7 GB
36	48/1ddac1	153155	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KB2)	COMPLETED	0	2025-03-03 03:40:22.517	5m 1s	5m	106.1%	6.3 MB	14.2 MB	3.7 GB	3.7 GB
21	34/7dcd99	137198	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NA1)	COMPLETED	0	2025-03-03 03:37:53.579	11m 47s	11m 46s	737.0%	457.6 MB	3.8 GB	138.5 GB	131.3 GB
37	d8/99370b	176875	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NA1)	COMPLETED	0	2025-03-03 03:49:41.192	2m 31s	2m 30s	683.6%	27.5 GB	42.7 GB	10.4 GB	4.2 GB
38	6a/67ebb9	193092	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NA1)	COMPLETED	0	2025-03-03 03:52:12.991	5m 45s	5m 44s	106.0%	6.3 MB	14.2 MB	4.2 GB	4.2 GB
23	6a/7033d3	176670	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NB2)	COMPLETED	0	2025-03-03 03:49:40.184	13m 6s	13m 5s	739.1%	449.2 MB	3.8 GB	151.7 GB	143.9 GB
39	b1/534ed0	218812	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NB2)	COMPLETED	0	2025-03-03 04:02:45.955	2m 48s	2m 47s	670.5%	27.5 GB	42.8 GB	11.9 GB	5.3 GB
40	ac/f381f7	236672	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NB2)	COMPLETED	0	2025-03-03 04:05:34.337	7m 27s	7m 27s	102.6%	6.3 MB	14.2 MB	5.3 GB	5.2 GB
26	e8/e3f48b	218792	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB1)	COMPLETED	0	2025-03-03 04:02:45.943	15m 34s	15m 33s	627.9%	448 MB	3.8 GB	154.9 GB	146.9 GB
41	e0/f0dffb	265583	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KB1)	COMPLETED	0	2025-03-03 04:18:20.683	2m 42s	2m 42s	565.3%	27.5 GB	42.7 GB	11.7 GB	4.9 GB
42	c8/037c95	269675	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KB1)	COMPLETED	0	2025-03-03 04:21:02.894	6m 24s	6m 23s	102.4%	6.3 MB	14.2 MB	4.9 GB	4.9 GB
43	a7/f03b19	276627	NFCORE_METATDENOVO:METATDENOVO:WRITESPADESYAML (spades.yaml)	COMPLETED	0	2025-03-03 04:27:27.462	2.1s	0ms	75.0%	0	0	40.7 KB	1.4 KB
44	d2/2c9b85	277019	NFCORE_METATDENOVO:METATDENOVO:SPADES (spades)	COMPLETED	0	2025-03-03 04:27:29.789	58m 27s	58m 26s	1168.5%	18.1 GB	26.6 GB	59.4 GB	148.5 GB
45	fe/d21002	293923	NFCORE_METATDENOVO:METATDENOVO:FORMATSPADES (spades)	COMPLETED	0	2025-03-03 05:25:58.171	27.7s	27s	127.5%	8.8 MB	16.5 MB	478.4 MB	474.3 MB
46	e0/0770ae	295522	NFCORE_METATDENOVO:METATDENOVO:SEQTK_SEQ_CONTIG_FILTER (spades)	COMPLETED	0	2025-03-03 05:26:25.919	23.9s	23s	92.4%	6.3 MB	14.2 MB	181.7 MB	165.9 MB
47	23/bfac81	296766	NFCORE_METATDENOVO:METATDENOVO:UNPIGZ_CONTIGS (spades.seqtk-seq.fasta.gz)	COMPLETED	0	2025-03-03 05:26:49.854	2.3s	0ms	145.5%	2.9 MB	14.6 MB	37.5 MB	128.5 MB
49	88/e3394a	297010	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.1)	COMPLETED	0	2025-03-03 05:26:52.182	2m 33s	2m 32s	1232.1%	2.2 GB	34.6 GB	178.8 GB	353.5 MB
50	55/48f214	326836	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.2)	COMPLETED	0	2025-03-03 05:29:24.725	2m 34s	2m 34s	1229.3%	2.3 GB	34.6 GB	196.8 GB	354.2 MB
48	1a/248ad9	358942	NFCORE_METATDENOVO:METATDENOVO:BBMAP_INDEX (spades.seqtk-seq.fasta.gz)	COMPLETED	0	2025-03-03 05:32:00.298	22.3s	22s	267.0%	2.5 GB	125.9 GB	42.9 MB	574.9 MB
51	06/b8cc57	360175	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.3)	COMPLETED	0	2025-03-03 05:32:22.617	2m 33s	2m 32s	1182.9%	2.8 GB	34.6 GB	195 GB	351.5 MB
52	ad/0de5e7	388403	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.4)	COMPLETED	0	2025-03-03 05:34:55.530	2m 43s	2m 43s	1086.5%	2.6 GB	34.6 GB	216.4 GB	356 MB
54	9f/89b460	417688	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.6)	COMPLETED	0	2025-03-03 05:37:38.947	3m	2m 58s	990.2%	2.3 GB	34.6 GB	294.9 GB	364.2 MB
53	c8/55b6be	447243	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (spades.seqtk-seq.5)	COMPLETED	0	2025-03-03 05:40:38.584	2m 59s	2m 58s	1014.0%	2.2 GB	34.7 GB	260.5 GB	356.2 MB
