task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
108	36/ac1dc2	56372	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KB1)	COMPLETED	0	2023-11-25 13:44:38.763	10.3s	6s	418.0%	267.5 MB	838.8 MB	1.2 GB	112.4 MB
106	f0/a8f342	56975	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KB2)	COMPLETED	0	2023-11-25 13:44:49.097	8.5s	5s	418.3%	206.6 MB	838.8 MB	978.4 MB	57.3 MB
111	92/99d3f4	57383	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (KA2)	COMPLETED	0	2023-11-25 13:44:57.601	4.5s	2s	428.0%	194.1 MB	838.8 MB	668.1 MB	42 MB
110	53/537053	57746	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NA1)	COMPLETED	0	2023-11-25 13:45:02.128	6.1s	4s	379.4%	231.1 MB	838.8 MB	1.1 GB	72.5 MB
104	44/f4e866	58225	NFCORE_METATDENOVO:METATDENOVO:FEATURECOUNTS_CDS (NB1)	COMPLETED	0	2023-11-25 13:45:08.226	6.5s	4s	379.4%	211.5 MB	838.8 MB	1 GB	75.5 MB
112	17/90db0a	58716	NFCORE_METATDENOVO:METATDENOVO:COLLECT_FEATURECOUNTS (rnaspades.prokka)	COMPLETED	0	2023-11-25 13:45:14.755	12.4s	6.9s	79.2%	179.6 MB	4.4 GB	14 MB	6.3 MB
114	03/1695ab	61841	NFCORE_METATDENOVO:METATDENOVO:EGGNOG:EGGNOG_SUM (rnaspades.prokka)	COMPLETED	0	2023-11-25 13:45:27.145	14.3s	9.2s	81.3%	333 MB	4.5 GB	28.5 MB	42.3 MB
113	d7/b3df7a	61840	NFCORE_METATDENOVO:METATDENOVO:KOFAMSCAN:SUM_KOFAMSCAN (rnaspades.prokka)	COMPLETED	0	2023-11-25 13:45:27.143	17.8s	13.6s	76.7%	283.3 MB	4.6 GB	38.2 MB	78 MB
101	72/7bb6c4	4176013	NFCORE_METATDENOVO:METATDENOVO:SUB_EUKULELE:EUKULELE_SEARCH (rnaspades.prokka)	COMPLETED	0	2023-11-25 13:18:52.525	1h 36s	1h 34s	1509.7%	43.6 GB	73.5 GB	136.7 GB	29.9 GB
115	f0/f68028	86022	NFCORE_METATDENOVO:METATDENOVO:SUB_EUKULELE:FORMAT_TAX (rnaspades.prokka)	COMPLETED	0	2023-11-25 14:19:28.526	3s	1.9s	188.9%	134.9 MB	4.3 GB	14.4 MB	7.2 MB
116	9e/22d73f	88932	NFCORE_METATDENOVO:METATDENOVO:SUB_EUKULELE:SUM_TAXONOMY (rnaspades.prokka)	COMPLETED	0	2023-11-25 14:19:31.561	2.4s	1.6s	220.8%	147.3 MB	3.9 GB	24.1 MB	26 MB
117	c5/8b633c	89796	NFCORE_METATDENOVO:METATDENOVO:MERGE_TABLES (rnaspades.prokka)	COMPLETED	0	2023-11-25 14:19:33.931	1.7s	900ms	266.3%	1.9 MB	83.2 MB	14 MB	3.5 KB
118	d7/56542a	90135	NFCORE_METATDENOVO:METATDENOVO:COLLECT_STATS (rnaspades.prokka)	COMPLETED	0	2023-11-25 14:19:35.701	2.8s	2s	177.3%	121.8 MB	3.2 GB	34.3 MB	32 MB
119	6f/84c6d4	90678	NFCORE_METATDENOVO:METATDENOVO:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	0	2023-11-25 14:19:38.802	896ms	95ms	76.8%	3.3 MB	9.6 MB	1017.6 KB	9.5 KB
120	91/17ccf0	90868	NFCORE_METATDENOVO:METATDENOVO:MULTIQC	COMPLETED	0	2023-11-25 14:19:39.722	25.9s	25s	161.5%	369.8 MB	3.7 GB	1 GB	153 MB
